capacity,capacity_diff,capacity_trend,voltage_trend,discharge_temp_sg,degradation_index,battery_id,cycle,anomaly_iso,score_iso,anomaly_lof,score_lof,anomaly_svm,score_svm,anomaly_ee,score_ee
1.696293715042448,0.004469280449743929,-0.0048967286818000786,-0.014692136868185632,33.28741209924071,0.013046699960262628,B5,62,0,0.09692587113920054,0,-0.9815913965890447,0,0.531598757036372,0,39.75224623036455
1.6829179887676688,-0.01337572627477912,-0.004879296231631466,-0.016701025016043026,33.34762410020299,0.013014943061930623,B5,63,0,0.09370644719372573,0,-0.9954918133724753,0,0.5391570819996883,0,39.17794149075955
1.6720803887244702,-0.01083760004319867,-0.004871435316767965,-0.017958691487116738,32.97455547969004,0.0129031060226923,B5,64,0,0.09534417605094281,0,-0.9831627080879268,0,0.5531946323438515,0,39.565604100854635
1.6738074060244772,0.0017270173000070166,-0.004853478296958485,-0.018867290825904954,33.08266859763801,0.01288177899916379,B5,65,0,0.08236729571410573,0,-0.9939850743660121,0,0.5511420144623447,0,38.548454497581346
1.671659330883717,-0.0021480751407600973,-0.004824026238077174,-0.01981681930186525,32.4460568618547,0.012650057719263724,B5,66,0,0.05272715343677892,0,-1.0077084450208704,0,0.5356270430000354,0,28.423521692556026
1.666378096159242,-0.005281234724475059,-0.004810425472125826,-0.019830849902904707,32.93370740265007,0.012731682721188168,B5,67,0,0.06887473804344602,0,-0.9898854334363124,0,0.5568892799616876,0,37.34208769991431
1.6643182665578933,-0.0020598296013487616,-0.00483502486311532,-0.01948103321192795,33.51129250399317,0.012936421485712172,B5,68,0,0.07694335883847891,0,-1.052443851463398,0,0.5448561931689291,0,36.07976878359168
1.6559072982464025,-0.008410968311490796,-0.004858282772745996,-0.018478755595214936,34.191417496095724,0.01316386150259839,B5,69,0,0.06889860700631134,0,-1.03502465399915,0,0.47068227192770884,0,22.517136747019936
1.6441951700494508,-0.011712128196951666,-0.0049901096618851825,-0.016273091297782333,34.65192727670278,0.013635955517206044,B5,70,0,0.06027192393597025,0,-1.0410645971331387,0,0.32200149940399925,0,33.938043577282855
1.6381897366709262,-0.0060054333785246605,-0.005089070138477348,-0.012138222707594988,35.57607977143233,0.014141528398921563,B5,71,1,-4.944357017055978e-05,1,-1.662552932232901,1,-0.4815896531586805,0,20.936941991551517
1.6416763215832957,0.003486584912369528,-0.005061966250209168,-0.007790799374066336,34.763080982202034,0.01386044338446891,B5,72,0,0.0640387428117769,0,-1.1400180938172775,0,0.2659567007376804,0,36.16372146219727
1.637427452798397,-0.004248868784898718,-0.004928367616387966,-0.001966284685187744,34.15655285024471,0.013345170064117472,B5,73,0,0.14025205374580368,0,-1.0483098431417537,0,0.4900059213611758,0,37.5270554396874
1.6336620945529312,-0.0037653582454657553,-0.0048231873757889855,0.002168684994112831,33.03018440792071,0.012788725798602253,B5,74,0,0.1406481767852325,0,-0.9899443213207165,0,0.5770095203910159,0,42.80745375930773
1.6285920688676307,-0.005070025685300461,-0.0047866442091171356,0.003459112619478719,32.135864858304835,0.012477791780565921,B5,75,0,0.08441218124243594,0,-1.013083411918664,0,0.5188808073700724,0,15.15339093552862
1.6190703940748394,-0.009521674792791313,-0.004828766266668103,0.00360089726032454,32.547657636367006,0.012687017829345679,B5,76,0,0.12532077548474796,0,-0.9854465404839186,0,0.5745721865686466,0,36.26425122506225
1.618851425049173,-0.00021896902566642673,-0.00480641325646243,0.0024091456272649155,32.98111700804418,0.012732457156482533,B5,77,0,0.13068683819259524,0,-0.9949504674831168,0,0.5855271397022435,0,41.634513809948004
1.620955730711498,0.00210430566232489,-0.004745590282970148,0.0012669988683496431,32.535622907460656,0.012465627078971461,B5,78,0,0.06558743960080027,0,-0.9838220319419367,0,0.5727433244927251,0,27.064454800794024
1.6064911943067326,-0.014464536404765305,-0.004711048674903305,0.0009609057358696603,32.47766722819158,0.012361242232869427,B5,79,0,0.03381564325451447,0,-0.9925443042686579,0,0.5761826866298492,0,18.290512713203395
1.5997733729495642,-0.006717821357168363,-0.004755620330809863,0.0003143169251010323,32.53623224306743,0.012492118707964007,B5,80,0,0.09793220341028097,0,-0.9855625390751024,0,0.5838615364771513,0,29.419559053947435
1.5984154209669446,-0.0013579519826196762,-0.004789948881308206,0.0006081373201654454,32.468404849306914,0.012566048855598186,B5,81,0,0.10938822499132295,0,-1.000596104858776,0,0.5795246536629399,0,30.75994864632235
1.5947425111620623,-0.0036729098048822184,-0.004769280362090862,-0.0005854184399870577,32.55318641294421,0.012532043996227758,B5,82,0,0.1172181192861369,0,-0.9850329231969998,0,0.5874015044704262,0,31.719976115109105
1.5903042497145692,-0.0044382614474931525,-0.004798369636963341,-0.0024691437799778,32.930809234355024,0.012699079394501397,B5,83,0,0.13471248228868032,0,-1.0085358906551893,0,0.600272096009423,0,41.92108172186835
1.5780228710530555,-0.012281378661513687,-0.004882206787536869,-0.004062565634527312,33.20582449351477,0.01298809187393666,B5,84,0,0.1480569439913258,0,-0.9875241547489135,0,0.6036157326121536,0,43.74817007330266
1.5739984913377778,-0.004024379715277693,-0.004823344577870131,-0.005836570630908447,33.558557294950454,0.012916568846357303,B5,85,0,0.14844004973679298,0,-1.003762524238022,0,0.5930929642481377,0,39.30167424380204
1.571679578390346,-0.002318912947431695,-0.004858485224376719,-0.007066818758538742,33.494505405557476,0.012995113204912076,B5,86,0,0.15314720056002962,0,-0.991456225085012,0,0.5973041685256426,0,41.856438722283954
1.5689657060311557,-0.0027138723591904057,-0.004781565075699659,-0.0071765747373501495,33.511728445912766,0.012793490593865024,B5,87,0,0.12382974241326822,0,-0.9925875817581093,0,0.5977275405318068,0,37.37919905113665
1.5620420096379293,-0.006923696393226431,-0.004804368611083792,-0.008370102835693248,34.22771349894418,0.013026496229258612,B5,88,0,0.10737714475623567,0,-0.9870112333866725,0,0.5135834782998057,0,12.289688399399239
1.559397172374145,-0.002644837263784172,-0.0048669805069273524,-0.009902250189102013,33.981646803225004,0.013136381136156665,B5,89,0,0.14147511372967586,0,-1.0833453589665476,0,0.5605715080763485,0,33.232471872723885
1.5498633139885336,-0.009533858385611493,-0.004913647679214699,-0.01101764604396439,33.729869520675614,0.013200482433738819,B5,90,0,0.1373386942184831,0,-0.9929673035902183,0,0.5921505989032969,0,40.92905489848647
1.544385812604455,-0.0054775013840786535,-0.004937015544888876,-0.011245566084868522,33.393480323556886,0.013180222117655934,B5,91,0,0.15769007147359776,0,-0.9940894675552308,0,0.6128987906118049,0,44.287589713726184
1.5402955691220284,-0.004090243482426592,-0.004953049145123079,-0.011468124931118788,32.628650809034795,0.01303361469493354,B5,92,0,0.15054084408101148,0,-0.9701970533623232,0,0.6147335184354343,0,43.43894028527189
1.5370306562508038,-0.0032649128712245457,-0.004922832139384217,-0.011364886524047307,33.091297844198444,0.013067977367452006,B5,93,0,0.15262107870527103,0,-0.999843968168158,0,0.622407362888751,0,44.46706747060307
1.523527779287409,-0.013502876963394916,-0.0050034532115707615,-0.0100799402328518,33.410970630285405,0.013361964626660656,B5,94,0,0.14077487218250356,0,-0.9881349769022849,0,0.620038559417619,0,43.79114787007449
1.52282406787441,-0.0007037114129988531,-0.00510586096418605,-0.00783804295561206,33.15853854084511,0.013571005342444034,B5,95,0,0.14982585878539978,0,-1.002314674517601,0,0.6267051741600422,0,45.02215353776249
1.521711559098804,-0.0011125087756060914,-0.005185229976072912,-0.005168744727432336,33.667726525032556,0.01391397521626411,B5,96,0,0.11872625793017066,0,-0.9901430193105408,0,0.6076304849956902,0,40.8536962813958
1.5141353251726375,-0.007576233926166465,-0.005210069007714451,-0.002732939131614715,33.42049046474499,0.013916222087363659,B5,97,0,0.11891464066316915,0,-0.9881465312453719,0,0.6230482246870679,0,43.06213659706881
1.5091173539254787,-0.005017971247158748,-0.005225608003016701,-0.000552867173324395,33.51627058870098,0.013982752593996159,B5,98,0,0.12185854430489401,0,-0.9803002992501215,0,0.6206732223122966,0,41.682466552381406
1.5076881509064308,-0.00142920301904792,-0.0051932931479702705,0.000661698123985374,33.01692290946979,0.013766621123610876,B5,99,0,0.13938793814552902,0,-0.9939277465566011,0,0.6330524748872737,0,44.41969224985376
1.5001683079604744,-0.007519842945956423,-0.005184189451088365,0.0009099283850903232,33.27487993122613,0.013809353527373088,B5,100,0,0.14458082551728946,0,-1.004586174459217,0,0.6318346954127225,0,44.94651670731287
1.5033396334825486,0.00317132552207422,-0.005142241219694335,0.0012734617949265242,33.66664775370691,0.013798342410096405,B5,101,0,0.13847484225167267,0,-0.9886101443999854,0,0.6137574095168645,0,42.583122767726465
1.4949819341254744,-0.0083576993570742,-0.0050906070106282,0.0022274056339216487,33.58601343695493,0.013639266783688986,B5,102,0,0.16436767677610992,0,-0.9921588152248244,0,0.621412478206901,0,45.73618055313235
1.4877968536673951,-0.007185080458079307,-0.004988969340764396,0.00420211819057387,33.17615917429562,0.013264711389008409,B5,103,0,0.16894888520276435,0,-1.0029235332152069,0,0.6372797376651302,0,46.40255491527621
1.4712834148089948,-0.016513438858400287,-0.0050819788728380146,0.007194021047228297,33.53831556470464,0.013604029429358181,B5,104,0,0.13897727486516687,0,-0.9772127838637241,0,0.6301031586547836,0,42.589586102567004
1.474052971743023,0.00276955693402825,-0.005112595493324798,0.009061597243574155,33.373882299345404,0.013643953505244076,B5,105,0,0.14221393654576187,0,-0.9903865821653095,0,0.6359905500375813,0,43.8862685929941
1.472688416608939,-0.0013645551340841777,-0.005072679526255057,0.010324302811408729,33.50618331292557,0.013570986030976376,B5,106,0,0.15648219546053177,0,-0.9785492093796503,0,0.6312984288599672,0,44.74017107764532
1.4579964072127864,-0.01469200939615245,-0.005108398125230929,0.010531476365084875,33.04473227968195,0.013548680546545191,B5,107,0,0.13622028899494804,0,-0.986584577397473,0,0.6455113806091362,0,42.755605842024295
1.462155303099654,0.004158895886867464,-0.005044920219765051,0.011302696805776329,33.851054152047105,0.01358371359736626,B5,108,0,0.12799012564878476,0,-1.0038011559684947,0,0.6088183611574323,0,42.07043872616316
1.4506154941958582,-0.01153980890379569,-0.005112201301091722,0.01222775377088988,33.83947815119273,0.01376191251273134,B5,109,0,0.12693821471680422,0,-0.9893786352442528,0,0.6125818539074075,0,41.347945065957475
1.4462356747677252,-0.004379819428133036,-0.0051621496074791655,0.01185273044249121,33.93621160505764,0.013921339678298077,B5,110,0,0.1124665762851676,0,-1.042688981372609,0,0.6023333599064209,0,38.64176616970093
1.4497039388691506,0.0034682641014254223,-0.005104993208120038,0.01087983689863161,34.46080217617814,0.01390110126090792,B5,111,0,0.08532324658285156,0,-0.9796911002538946,0,0.4815648114780746,0,35.965088375316945
1.4299294287875823,-0.019774510081568275,-0.005163682056550985,0.00993113503560599,34.68923573473452,0.01411989126249678,B5,112,0,0.027863572814706528,0,-1.0429695496445173,0,0.38713417027671504,0,17.329583992550848
1.441146258149521,0.011216829361938574,-0.0050811169230781696,0.007211941831287117,33.881745080410326,0.01368897233865284,B5,113,0,0.08880503045209531,0,-1.0174553011680554,0,0.6095741868628988,0,38.55218505736909
1.4312065207106124,-0.009939737438908525,-0.005023754852842038,0.004713315356743966,33.22167984511782,0.013368633619915799,B5,114,0,0.16843770266917718,0,-1.0072529425578787,0,0.6483417552587021,0,46.16492560004081
1.420907423789488,-0.010299096921124296,-0.005058191759838912,0.001710160812876098,32.285371145604266,0.013223471674440736,B5,115,0,0.14751476980120798,0,-1.0802997040903912,0,0.6125500957834262,0,44.19649232805597
1.4218562146919662,0.0009487909024781249,-0.005039448772192892,-2.8568125241280483e-05,32.15170276127388,0.013140791722403516,B5,116,0,0.13919815673110014,0,-1.0274162007670031,0,0.5898359712428771,0,43.61503409477817
1.419790982958564,-0.0020652317334022285,-0.004986418360054478,-0.001584790129595818,31.980899089056813,0.012959925479490597,B5,117,0,0.13924696964443573,0,-1.0841896199144732,0,0.5495701616054554,0,42.062780514715115
1.4091091550903836,-0.010681827868180394,-0.004971942729131921,-0.003779169144887871,32.15752439763318,0.012966211209916654,B5,118,0,0.1421880363301783,0,-1.0208637537794167,0,0.5922159617004787,0,42.09702193543163
1.4011824170411182,-0.007926738049265358,-0.0050672646027900585,-0.004858938607167405,33.027354669726954,0.013435181864875075,B5,119,0,0.1722545161183638,0,-1.0009633143794967,0,0.6538236166570464,0,46.47445375798464
1.404154345809635,0.0029719287685168183,-0.005048078584833189,-0.004670905038689901,33.47585096307758,0.013497514902622161,B5,120,0,0.15913566359668252,0,-0.9799023704787487,0,0.6442062252529315,0,44.97569148628077
1.390227433913874,-0.013926911895761007,-0.005077289362851114,-0.0041667947362254805,33.38773522898496,0.013553249009241852,B5,121,0,0.15177362666127392,0,-0.9828223106792174,0,0.6485508130166018,0,44.739765834906414
1.389866334080364,-0.0003610998335099591,-0.005084454074605469,-0.004939272604285568,32.94676178031685,0.013460268933554854,B5,122,0,0.16655154755847557,0,-1.0192519703862,0,0.6544243205579221,0,45.837305586642515
1.3791159628040883,-0.01075037127627576,-0.005145441163618361,-0.007394490799907747,32.72244898443712,0.013564012962564593,B5,123,0,0.14193046164937345,0,-1.0386559087425227,0,0.6507207046358037,0,43.26302007842178
1.37816985910965,-0.0009461036944382606,-0.00512945247760009,-0.010538721216880655,32.5484642063443,0.013477242495865622,B5,124,0,0.1331004783140583,0,-1.0446816983201805,0,0.6420948324527043,0,42.010708564461105
1.3765651018596998,-0.0016047572499502394,-0.0051038459096587885,-0.013931039028972454,33.38512109990637,0.01362347159811981,B5,125,0,0.130720328062016,0,-0.9871878369956221,0,0.6491223674680384,0,42.884725713379154
1.3683996037066437,-0.008165498153056117,-0.005026820526293587,-0.016057210705693634,33.81534316290081,0.013526003582040152,B5,126,0,0.11184818345668168,0,-1.0013622049044992,0,0.6240249262803221,0,41.871866962805655
1.3605749678751686,-0.00782463583147508,-0.00500179952126974,-0.015251176446410615,34.53088115942081,0.013637626763880405,B5,127,0,0.08749415917558306,0,-0.9915131556691341,0,0.4648202523518812,0,37.54352348762884
1.3599104252836438,-0.0006645425915248193,-0.004951373586094376,-0.012115156518470591,34.73137850095301,0.013549775092007617,B5,128,0,0.09272709688140707,0,-1.0752653067315543,0,0.37133956170112015,0,30.32565130623481
1.3509332962763931,-0.008977129007250673,-0.0050505736700439795,-0.006327841235392454,35.18621137558481,0.01393610130615051,B5,129,0,0.06261791611878664,0,-1.3512344808559822,0,0.040439913197831245,0,34.334624808421964
1.3556794701646135,0.004746173888220406,-0.004985690334506188,-0.00214321196303556,34.94804821365952,0.013697697643941112,B5,130,0,0.07766535470548924,0,-1.2484197989595154,0,0.23619200952727937,0,32.74415497168767
1.3540205708973445,-0.0016588992672690317,-0.004858708926946789,0.002369972837518525,34.19370600259596,0.013165572156957139,B5,131,0,0.1392199152726385,0,-1.0433253693800588,0,0.5673354577217999,0,26.672117407277785
1.341762460770013,-0.012258110127331578,-0.004900516440899981,0.00582611550985011,33.542881726159024,0.013119388609610273,B5,132,0,0.14846119305144506,0,-1.0051426993794255,0,0.6430792489457513,0,42.17264789958931
1.3391975132314309,-0.002564947538582052,-0.0048350007067692775,0.008496456196500341,33.29936902125563,0.012885124344406376,B5,133,0,0.14170862914729793,0,-0.9963091242733082,0,0.651312389705776,0,42.268379695553236
1.328898961395504,-0.010298551835926872,-0.004885363701801836,0.011406945094358035,32.62720713106899,0.01285515237226656,B5,134,0,0.1235949768525173,0,-1.0146066333727815,0,0.6451294467761137,0,40.01300649667185
1.3320122269204886,0.0031132655249845875,-0.004857158953346365,0.012502052883712452,31.831565158563052,0.012587707538793501,B5,135,0,0.05415522868903555,0,-1.221754957900674,0,0.5011048923124424,0,15.696912842255859
1.3223353171902046,-0.009676909730284011,-0.004795732693812157,0.012881399179656338,31.331481615823012,0.012308603230341005,B5,136,1,-0.00012176330301627569,0,-1.0432593728364976,0,0.22227954868527178,1,-43.25592948784023
1.312108800693079,-0.010226516497125582,-0.004928474286083292,0.01253289977018325,31.594837419998388,0.012714191475955504,B5,137,0,0.06974733074042105,0,-1.1194310271362375,0,0.39180113205151024,0,26.55162357974204
1.304413427341349,-0.007695373351729984,-0.004929450547909086,0.010417671526762482,32.12238342360988,0.01284673557629206,B5,138,0,0.1150606795187546,0,-0.9919288692351786,0,0.5815216632137616,0,37.47439103582259
1.3200310955375127,0.015617668196163725,-0.004780481992460784,0.009775841708915215,32.1665025198682,0.012469051295294502,B5,139,1,-0.021251471397264576,0,-0.9938521978164726,0,0.5919191973277051,0,5.615141555342397
1.2988478422597274,-0.021183253277785363,-0.004844522570962436,0.009369461976785575,32.469808871688734,0.012709558668649057,B5,140,0,0.056451374850649993,0,-1.0406237770785354,0,0.6306197897235108,0,29.62691014319221
1.30254101736836,0.0036931751086326514,-0.004771092407490572,0.009124661806591664,32.57759611553664,0.012542628481547134,B5,141,0,0.06661801838560955,0,-1.0214623638789777,0,0.6393222329044956,0,30.30882431529781
1.2870365986190366,-0.015504418749323401,-0.004769651351866791,0.009522119427494787,32.74160438814194,0.012577953233476232,B5,142,0,0.06116213196974585,0,-1.011169667640619,0,0.6445413348620548,0,33.433377264255846
1.285848291359001,-0.0011883072600356037,-0.004783878807833196,0.007914623280173652,32.80718213998281,0.01263115797704257,B5,143,0,0.10464027370305534,0,-1.0312460150132072,0,0.6462563827579348,0,38.68242890298025
1.2883588376764097,0.0025105463174086573,-0.004759383321568956,0.00800877288914039,33.26506887679195,0.012675444021721266,B5,144,0,0.08488892918327873,0,-0.9921401536058264,0,0.6466997103307452,0,38.68663041078976
1.2783413021411505,-0.010017535535259192,-0.004710850737664476,0.007984882770300931,34.23676873177753,0.012775066099431588,B5,145,0,0.047813666214769124,0,-1.0294071520655952,0,0.5512462277598438,1,-20.519720736602245
1.2654316566259234,-0.012909645515227108,-0.004823973966959328,0.008104665549029229,35.2971315923249,0.013337596162444978,B5,146,0,0.04435443187609156,1,-1.4100204565908872,1,-0.07629672802135268,1,-59.54372928902993
1.262438000782824,-0.0029936558430994076,-0.004872345189073311,0.007173928656614673,35.884465139904414,0.013614420243417422,B5,147,0,0.027148495606861944,1,-1.9344386578149524,1,-0.8658113952720807,1,-60.30087665143271
1.248388443840062,-0.014049556942761887,-0.00505988654703898,0.005454139027967057,35.90455504650914,0.014143535299901583,B5,148,0,0.013336062694144557,1,-1.9650409968294116,1,-0.9015314875645704,0,22.157520431455215
1.2605094049734695,0.012120961133407437,-0.005044443516899093,0.0025872016327662126,35.21988690233723,0.01392768002441981,B5,149,1,-0.004309172519139981,0,-1.3567365886564189,1,-1.5338588967850342e-05,0,28.633731303027897
1.2579681708384602,-0.002541234135009285,-0.004977997563477117,-0.0019625782039484506,34.44621761959898,0.013551656932545432,B5,150,0,0.14133940468924766,0,-1.0040533135804397,0,0.4869928437914677,0,39.769015295822825
1.24178686910991,-0.016181301728550146,-0.005051344045217521,-0.005848539487779482,33.988869651467034,0.013635817761098146,B5,151,0,0.11749505443991864,0,-1.1231141350385176,0,0.5897438189949895,0,41.402970282594055
1.2476111633090028,0.005824294199092694,-0.005051779758360486,-0.007677040251103299,33.13410583039214,0.013421090015627945,B5,152,0,0.1366388336129956,0,-1.0165433023924202,0,0.6401067773265918,0,43.19077291078892
1.232946491720674,-0.014664671588328737,-0.005107331862413913,-0.007838529724022412,33.0713508195018,0.013552650051089417,B5,153,0,0.1405466053656384,0,-1.0267783353609903,0,0.6366627771823143,0,43.3378341741622
1.2309484898446303,-0.001998001876043709,-0.005173433786501043,-0.005335425189425376,32.476363783378474,0.013574149669482496,B5,154,0,0.13530569117292457,0,-1.0166168141595842,0,0.6163429284848174,0,40.08609476759732
1.230397968555791,-0.0005505212888392563,-0.005104859701732361,-0.004132053627392139,32.19568921478238,0.01332258352383445,B5,155,0,0.1419481692780833,0,-0.9750435587221682,0,0.5795175506488341,0,41.65790819816241
1.2206974724809825,-0.009700496074808607,-0.005046047264473969,-0.002087408919365233,32.221087375138794,0.013175503754858764,B5,156,0,0.14943365668093977,0,-0.9799303648779135,0,0.5809834290233749,0,44.18912986105079
